filename,Block_No,Seq_num,pageno,toppage,top,left,height,width,fonts_type,fonts_size,LABEL,Text,Unnamed: 10
s9,136,506,7,5095,5151,370,26,19,XdfhxfAdvP4C4E46,9,BODY,(cid:2) (cid:3),
s9,136,507,7,5095,5151,370,26,19,NswnfcAdvPTimes,9,BODY,1,
s9,136,508,7,5095,5151,370,26,19,HymvjrAdvPTimesI,9,BODY,n,
s9,137,509,7,5095,5128,478,8,44,NswnfcAdvPTimes,8,BODY,Page 7 of 10,
s9,138,510,7,5095,5128,531,8,12,NhpcyvAdvPTimesB,8,BODY,114,
s9,139,511,7,5095,5161,531,10,12,YwxgfhAdvP4C4E74,9,BODY,ð,
s9,139,512,7,5095,5161,531,10,12,NswnfcAdvPTimes,9,BODY,4,
s9,139,513,7,5095,5161,531,10,12,YwxgfhAdvP4C4E74,9,BODY,Þ,
s9,140,514,7,5095,5187,306,73,238,NswnfcAdvPTimes,9,BODY,where,
s9,140,515,7,5095,5187,306,73,238,HymvjrAdvPTimesI,9,BODY,K,
s9,140,516,7,5095,5187,306,73,238,NswnfcAdvPTimes,6,BODY,F,
s9,140,517,7,5095,5187,306,73,238,NswnfcAdvPTimes,9,BODY,is the Freundlich isotherm constant concernedwith the relative adsorption capacity and,
s9,140,518,7,5095,5187,306,73,238,HymvjrAdvPTimesI,9,BODY,n,
s9,140,519,7,5095,5187,306,73,238,NswnfcAdvPTimes,9,BODY,is constantrelated to the intensity of adsorption. By plotting of ln,
s9,140,520,7,5095,5187,306,73,238,HymvjrAdvPTimesI,9,BODY,q,
s9,140,521,7,5095,5187,306,73,238,NswnfcAdvPTimes,6,BODY,e,
s9,140,522,7,5095,5187,306,73,238,NswnfcAdvPTimes,9,BODY,versus ln,
s9,140,523,7,5095,5187,306,73,238,HymvjrAdvPTimesI,9,BODY,C,
s9,140,524,7,5095,5187,306,73,238,NswnfcAdvPTimes,6,BODY,e,
s9,140,525,7,5095,5187,306,73,238,NswnfcAdvPTimes,9,BODY,the value of,
s9,140,526,7,5095,5187,306,73,238,HymvjrAdvPTimesI,9,BODY,K,
s9,140,527,7,5095,5187,306,73,238,NswnfcAdvPTimes,6,BODY,F,
s9,140,528,7,5095,5187,306,73,238,NswnfcAdvPTimes,9,BODY,was obtained from the inter-cept and,
s9,140,529,7,5095,5187,306,73,238,HymvjrAdvPTimesI,9,BODY,n,
s9,140,530,7,5095,5187,306,73,238,NswnfcAdvPTimes,9,BODY,from the slope. The slope and the interceptcorrespond to (1/,
s9,140,531,7,5095,5187,306,73,238,HymvjrAdvPTimesI,9,BODY,n,
s9,140,532,7,5095,5187,306,73,238,NswnfcAdvPTimes,9,BODY,) and,
s9,140,533,7,5095,5187,306,73,238,HymvjrAdvPTimesI,9,BODY,K,
s9,140,534,7,5095,5187,306,73,238,NswnfcAdvPTimes,6,BODY,F,
s9,140,535,7,5095,5187,306,73,238,NswnfcAdvPTimes,9,BODY,", respectively.",
s9,141,536,7,5095,5260,306,24,238,NswnfcAdvPTimes,9,BODY,The correlation coefﬁcient (,
s9,141,537,7,5095,5260,306,24,238,HymvjrAdvPTimesI,9,BODY,R,
s9,141,538,7,5095,5260,306,24,238,NswnfcAdvPTimes,6,BODY,2,
s9,141,539,7,5095,5260,306,24,238,NswnfcAdvPTimes,9,BODY,") and the parameters ofisotherms are listed in Table 2 for 2-CPh and 2,4-DCPh.",
s9,142,540,7,5095,5287,306,72,238,NswnfcAdvPTimes,9,BODY,"It can be seen that Freundlich isotherm ﬁts the databetter than Langmuir isotherm. The MCM-48/TMSPA andMCM-48/TEPA adsorbents used in this work had a rela-tively large adsorption capacity. This indicates that modi-ﬁed MCM-48 materials are effective to remove 2-CPh and2,4-DCPh from aqueous solutions.",
s9,143,541,7,5095,5306,276,10,12,YwxgfhAdvP4C4E74,9,BODY,ð,
s9,143,542,7,5095,5306,276,10,12,NswnfcAdvPTimes,9,BODY,3,
s9,143,543,7,5095,5306,276,10,12,YwxgfhAdvP4C4E74,9,BODY,Þ,
s9,144,544,7,5095,5389,306,9,79,NswnfcAdvPTimes,9,H2,Adsorption kinetics,
s9,145,545,7,5095,5414,306,72,238,NswnfcAdvPTimes,9,BODY,"The adsorption kinetic of 2-CPh and 2,4-DCPh on MCM-48/TMSPA and MCM-48/TEPA adsorbents was investi-gated by ﬁtting the experimental data with two kineticmodels, namely pseudo-ﬁrst-order and pseudo-second-order. The linearized form of the pseudo-ﬁrst-order equa-tion [54] is generally expressed as",
s9,146,546,7,5095,5492,307,10,114,NswnfcAdvPTimes,9,BODY,ln,
s9,146,547,7,5095,5492,307,10,114,YwxgfhAdvP4C4E74,9,BODY,ð,
s9,146,548,7,5095,5492,307,10,114,HymvjrAdvPTimesI,9,BODY,q,
s9,146,549,7,5095,5492,307,10,114,NswnfcAdvPTimes,6,BODY,e,
s9,146,550,7,5095,5492,307,10,114,YwxgfhAdvP4C4E74,9,BODY,(cid:3),
s9,146,551,7,5095,5492,307,10,114,HymvjrAdvPTimesI,9,BODY,q,
s9,146,552,7,5095,5492,307,10,114,HymvjrAdvPTimesI,6,BODY,t,
s9,146,553,7,5095,5492,307,10,114,YwxgfhAdvP4C4E74,9,BODY,Þ ¼,
s9,146,554,7,5095,5492,307,10,114,NswnfcAdvPTimes,9,BODY,ln,
s9,146,555,7,5095,5492,307,10,114,HymvjrAdvPTimesI,9,BODY,q,
s9,146,556,7,5095,5492,307,10,114,NswnfcAdvPTimes,6,BODY,e,
s9,146,557,7,5095,5492,307,10,114,YwxgfhAdvP4C4E74,9,BODY,(cid:3),
s9,146,558,7,5095,5492,307,10,114,HymvjrAdvPTimesI,9,BODY,k,
s9,146,559,7,5095,5492,307,10,114,NswnfcAdvPTimes,6,BODY,1,
s9,146,560,7,5095,5492,307,10,114,HymvjrAdvPTimesI,9,BODY,t,
s9,146,561,7,5095,5492,307,10,114,HdmxspAdvP4C4E51,9,BODY,;,
s9,147,562,7,5095,5492,531,10,12,YwxgfhAdvP4C4E74,9,BODY,ð,
s9,147,563,7,5095,5492,531,10,12,NswnfcAdvPTimes,9,BODY,5,
s9,147,564,7,5095,5492,531,10,12,YwxgfhAdvP4C4E74,9,BODY,Þ,
s9,148,565,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,where,
s9,148,566,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,q,
s9,148,567,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,e,
s9,148,568,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,and,
s9,148,569,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,q,
s9,148,570,7,5095,5511,306,159,238,HymvjrAdvPTimesI,6,BODY,t,
s9,148,571,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,are amounts of chlorophenol adsorbed(mg g,
s9,148,572,7,5095,5511,306,159,238,WvjywcAdvTir_symb,6,BODY,-,
s9,148,573,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,1,
s9,148,574,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,) at equilibrium and time,
s9,148,575,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,t,
s9,148,576,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,"(min), respectively, and",
s9,148,577,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,k,
s9,148,578,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,1,
s9,148,579,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,is the rate constant of pseudo-ﬁrst-order adsorption(min,
s9,148,580,7,5095,5511,306,159,238,WvjywcAdvTir_symb,6,BODY,-,
s9,148,581,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,1,
s9,148,582,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,). The values of log (,
s9,148,583,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,q,
s9,148,584,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,e,
s9,148,585,7,5095,5511,306,159,238,WvjywcAdvTir_symb,9,BODY,-,
s9,148,586,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,q,
s9,148,587,7,5095,5511,306,159,238,HymvjrAdvPTimesI,6,BODY,t,
s9,148,588,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,) were calculated fromthe kinetic data of Figs. 9 and 10. The,
s9,148,589,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,k,
s9,148,590,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,1,
s9,148,591,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,values and,
s9,148,592,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,q,
s9,148,593,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,e,
s9,148,594,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,were calculated from slope and intercept from the plots oflog (,
s9,148,595,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,q,
s9,148,596,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,e,
s9,148,597,7,5095,5511,306,159,238,WvjywcAdvTir_symb,9,BODY,-,
s9,148,598,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,q,
s9,148,599,7,5095,5511,306,159,238,HymvjrAdvPTimesI,6,BODY,t,
s9,148,600,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,) versus,
s9,148,601,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,t,
s9,148,602,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,for different concentration. The,
s9,148,603,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,k,
s9,148,604,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,1,
s9,148,605,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,"values,",
s9,148,606,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,q,
s9,148,607,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,e,
s9,148,608,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,"calculated and correlation coefﬁcient is given inTable 3. Also, the calculated",
s9,148,609,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,q,
s9,148,610,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,e,
s9,148,611,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,values agree with theexperimental data (,
s9,148,612,7,5095,5511,306,159,238,HymvjrAdvPTimesI,9,BODY,q,
s9,148,613,7,5095,5511,306,159,238,NswnfcAdvPTimes,6,BODY,e.exp,
s9,148,614,7,5095,5511,306,159,238,NswnfcAdvPTimes,9,BODY,). These indicate that the adsorp-tion perfectly complies with pseudo-ﬁrst-orderreac-tion.The linearized form ofthe pseudo-second-orderequation is [55] as follows:,
s9,149,615,7,5095,5644,51,28,238,NhpcyvAdvPTimesB,8,FI,Fig. 8,
s9,149,616,7,5095,5644,51,28,238,NswnfcAdvPTimes,8,FI,Effect of adsorbent dose on removal of chlorophenolson MCM-48/TMSPA and MCM-48/TEPA (initialconcentra-tion,
s9,149,617,7,5095,5644,51,28,238,WvjywcAdvTir_symb,8,BODY,=,
s9,149,618,7,5095,5644,51,28,238,NswnfcAdvPTimes,8,BODY,300 mg L,
s9,149,619,7,5095,5644,51,28,238,WvjywcAdvTir_symb,5,BODY,-,
s9,149,620,7,5095,5644,51,28,238,NswnfcAdvPTimes,5,BODY,1,
s9,149,621,7,5095,5644,51,28,238,NswnfcAdvPTimes,8,BODY,", contact time",
s9,149,622,7,5095,5644,51,28,238,WvjywcAdvTir_symb,8,BODY,=,
s9,149,623,7,5095,5644,51,28,238,NswnfcAdvPTimes,8,BODY,3 h),
s9,150,624,7,5095,5704,51,8,472,NhpcyvAdvPTimesB,8,TA,Table 2,
s9,150,625,7,5095,5704,51,8,472,NswnfcAdvPTimes,8,TA,"Langmuir and Freundlich constants for adsorption 2-CPh and 2,4-DCPh by MCM-48/TEPA and MCM-48/TMSPA adsorbents",
s9,151,626,7,5095,5721,51,8,34,NswnfcAdvPTimes,8,BODY,Adsorbate,
s9,152,627,7,5095,5721,111,8,35,NswnfcAdvPTimes,8,BODY,Adsorbent,
s9,153,628,7,5095,5721,200,8,67,NswnfcAdvPTimes,8,BODY,Langmuir constants,
s9,154,629,7,5095,5721,385,8,71,NswnfcAdvPTimes,8,BODY,Freundlich constants,
s9,155,630,7,5095,5736,200,10,43,HymvjrAdvPTimesI,8,BODY,q,
s9,155,631,7,5095,5736,200,10,43,NswnfcAdvPTimes,5,BODY,m,
s9,155,632,7,5095,5736,200,10,43,NswnfcAdvPTimes,8,BODY,(mg g,
s9,155,633,7,5095,5736,200,10,43,WvjywcAdvTir_symb,5,BODY,-,
s9,155,634,7,5095,5736,200,10,43,NswnfcAdvPTimes,5,BODY,1,
s9,155,635,7,5095,5736,200,10,43,NswnfcAdvPTimes,8,BODY,),
s9,156,636,7,5095,5736,270,10,39,HymvjrAdvPTimesI,8,BODY,b,
s9,156,637,7,5095,5736,270,10,39,NswnfcAdvPTimes,8,BODY,(L mg,
s9,156,638,7,5095,5736,270,10,39,WvjywcAdvTir_symb,5,BODY,-,
s9,156,639,7,5095,5736,270,10,39,NswnfcAdvPTimes,5,BODY,1,
s9,156,640,7,5095,5736,270,10,39,NswnfcAdvPTimes,8,BODY,),
s9,157,641,7,5095,5736,336,9,8,HymvjrAdvPTimesI,8,BODY,R,
s9,157,642,7,5095,5736,336,9,8,NswnfcAdvPTimes,5,BODY,2,
s9,158,643,7,5095,5736,385,10,43,HymvjrAdvPTimesI,8,BODY,K,
s9,158,644,7,5095,5736,385,10,43,NswnfcAdvPTimes,5,BODY,F,
s9,158,645,7,5095,5736,385,10,43,NswnfcAdvPTimes,8,BODY,(mg g,
s9,158,646,7,5095,5736,385,10,43,WvjywcAdvTir_symb,5,BODY,-,
s9,158,647,7,5095,5736,385,10,43,NswnfcAdvPTimes,5,BODY,1,
s9,158,648,7,5095,5736,385,10,43,NswnfcAdvPTimes,8,BODY,),
s9,159,649,7,5095,5736,455,10,39,HymvjrAdvPTimesI,8,BODY,n,
s9,159,650,7,5095,5736,455,10,39,NswnfcAdvPTimes,8,BODY,(L mg,
s9,159,651,7,5095,5736,455,10,39,WvjywcAdvTir_symb,5,BODY,-,
s9,159,652,7,5095,5736,455,10,39,NswnfcAdvPTimes,5,BODY,1,
s9,159,653,7,5095,5736,455,10,39,NswnfcAdvPTimes,8,BODY,),
s9,160,654,7,5095,5736,520,9,8,HymvjrAdvPTimesI,8,BODY,R,
s9,160,655,7,5095,5736,520,9,8,NswnfcAdvPTimes,5,BODY,2,
s9,161,656,7,5095,5756,51,8,21,NswnfcAdvPTimes,8,BODY,2-CPh,
s9,162,657,7,5095,5756,111,8,62,NswnfcAdvPTimes,8,BODY,MCM-48/TMSPA,
s9,163,658,7,5095,5769,111,8,55,NswnfcAdvPTimes,8,BODY,MCM-48/TEPA,
s9,164,659,7,5095,5782,51,8,34,NswnfcAdvPTimes,8,BODY,"2,4-DCPh",
s9,165,660,7,5095,5782,111,8,62,NswnfcAdvPTimes,8,BODY,MCM-48/TMSPA,
s9,166,661,7,5095,5795,111,8,55,NswnfcAdvPTimes,8,BODY,MCM-48/TEPA,
s9,167,662,7,5095,5756,200,8,23,NswnfcAdvPTimes,8,BODY,588.23,
s9,168,663,7,5095,5769,200,8,23,NswnfcAdvPTimes,8,BODY,555.55,
s9,169,664,7,5095,5782,200,8,23,NswnfcAdvPTimes,8,BODY,476.19,
s9,170,665,7,5095,5795,200,8,23,NswnfcAdvPTimes,8,BODY,588.23,
s9,171,666,7,5095,5756,270,8,23,NswnfcAdvPTimes,8,BODY,0.0052,
s9,172,667,7,5095,5769,270,8,23,NswnfcAdvPTimes,8,BODY,0.0039,
s9,173,668,7,5095,5782,270,8,14,NswnfcAdvPTimes,8,BODY,0.01,
s9,174,669,7,5095,5795,270,8,23,NswnfcAdvPTimes,8,BODY,0.004,
s9,175,670,7,5095,5756,336,8,19,NswnfcAdvPTimes,8,BODY,0.879,
s9,176,671,7,5095,5769,336,8,23,NswnfcAdvPTimes,8,BODY,0.8268,
s9,177,672,7,5095,5782,336,8,23,NswnfcAdvPTimes,8,BODY,0.9433,
s9,178,673,7,5095,5795,336,8,23,NswnfcAdvPTimes,8,BODY,0.8716,
s9,179,674,7,5095,5756,385,8,14,NswnfcAdvPTimes,8,BODY,0.33,
s9,180,675,7,5095,5769,385,8,19,NswnfcAdvPTimes,8,BODY,0.003,
s9,181,676,7,5095,5782,385,8,19,NswnfcAdvPTimes,8,BODY,1.092,
s9,182,677,7,5095,5795,385,8,14,NswnfcAdvPTimes,8,BODY,0.03,
s9,183,678,7,5095,5756,455,8,14,NswnfcAdvPTimes,8,BODY,0.73,
s9,184,679,7,5095,5769,455,8,19,NswnfcAdvPTimes,8,BODY,0.455,
s9,185,680,7,5095,5782,455,8,14,NswnfcAdvPTimes,8,BODY,0.85,
s9,186,681,7,5095,5795,455,8,14,NswnfcAdvPTimes,8,BODY,0.54,
s9,187,682,7,5095,5756,520,8,23,NswnfcAdvPTimes,8,BODY,0.9943,
s9,188,683,7,5095,5769,520,8,23,NswnfcAdvPTimes,8,BODY,0.9981,
s9,189,684,7,5095,5782,520,8,23,NswnfcAdvPTimes,8,BODY,0.9908,
s9,190,685,7,5095,5795,520,8,23,NswnfcAdvPTimes,8,BODY,0.9947,
s9,191,686,7,5095,5825,504,14,39,VpqbglAdvSPRING-R,14,BODY,123,
s9,192,687,8,5936,5969,51,8,65,NhpcyvAdvPTimesB,8,BODY,114,
s9,192,688,8,5936,5969,51,8,65,NswnfcAdvPTimes,8,BODY,Page 8 of 10,
s9,193,689,8,5936,5969,430,8,113,NswnfcAdvPTimes,8,BODY,J Nanostruct Chem (2014) 4:114,
s9,194,690,8,5936,6147,51,28,238,NhpcyvAdvPTimesB,8,FI,Fig. 9,
s9,194,691,8,5936,6147,51,28,238,NswnfcAdvPTimes,8,FI,Pseudo-ﬁrst-order kinetics plots for the removal of 2-CPhby MCM-48/TEPA and MCM-48/TMSPA adsorbents (adsorbentdosage,
s9,194,692,8,5936,6147,51,28,238,WvjywcAdvTir_symb,8,BODY,=,
s9,194,693,8,5936,6147,51,28,238,NswnfcAdvPTimes,8,BODY,0.4 g L,
s9,194,694,8,5936,6147,51,28,238,WvjywcAdvTir_symb,5,BODY,-,
s9,194,695,8,5936,6147,51,28,238,NswnfcAdvPTimes,5,BODY,1,
s9,194,696,8,5936,6147,51,28,238,NswnfcAdvPTimes,8,BODY,", contact time",
s9,194,697,8,5936,6147,51,28,238,WvjywcAdvTir_symb,8,BODY,=,
s9,194,698,8,5936,6147,51,28,238,NswnfcAdvPTimes,8,BODY,3 h),
s9,195,699,8,5936,6169,306,9,47,NhpcyvAdvPTimesB,9,H1,Conclusion,
s9,196,700,8,5936,5993,306,97,238,NswnfcAdvPTimes,9,BODY,the pseudo-second-order model given in Eq. (6) weredrawn at a different solution in Figs. 11 and 12. The,
s9,196,701,8,5936,5993,306,97,238,HymvjrAdvPTimesI,9,BODY,q,
s9,196,702,8,5936,5993,306,97,238,NswnfcAdvPTimes,6,BODY,e,
s9,196,703,8,5936,5993,306,97,238,NswnfcAdvPTimes,9,BODY,and,
s9,196,704,8,5936,5993,306,97,238,HymvjrAdvPTimesI,9,BODY,k,
s9,196,705,8,5936,5993,306,97,238,NswnfcAdvPTimes,6,BODY,2,
s9,196,706,8,5936,5993,306,97,238,NswnfcAdvPTimes,9,BODY,"values were calculated from slope and intercept of theseplots, respectively. The",
s9,196,707,8,5936,5993,306,97,238,HymvjrAdvPTimesI,9,BODY,q,
s9,196,708,8,5936,5993,306,97,238,NswnfcAdvPTimes,6,BODY,e.exp,
s9,196,709,8,5936,5993,306,97,238,NswnfcAdvPTimes,9,BODY,"values do not agree withcalculated ones, obtained from the Eq. (6). These resultsshow that the adsorption of chlorophenol onto mesoporoussilica modiﬁed with TEPA and TMSPA is not a pseudo-second-order reaction.",
s9,197,710,8,5936,6093,306,48,238,NswnfcAdvPTimes,9,BODY,"Table 3 shows that the correlation coefﬁcients of ﬁrst-order kinetic model are greater than second-order kinetic.Also, the calculated",
s9,197,711,8,5936,6093,306,48,238,HymvjrAdvPTimesI,9,BODY,q,
s9,197,712,8,5936,6093,306,48,238,NswnfcAdvPTimes,6,BODY,e,
s9,197,713,8,5936,6093,306,48,238,NswnfcAdvPTimes,9,BODY,values of ﬁrst-order kinetic modelagree with the experimental data (,
s9,197,714,8,5936,6093,306,48,238,HymvjrAdvPTimesI,9,BODY,q,
s9,197,715,8,5936,6093,306,48,238,NswnfcAdvPTimes,6,BODY,e.exp,
s9,197,716,8,5936,6093,306,48,238,NswnfcAdvPTimes,9,BODY,).,
s9,198,717,8,5936,6219,342,9,86,NswnfcAdvPTimes,9,BODY,"silica, aminopropyl",
s9,199,718,8,5936,6194,306,271,238,NswnfcAdvPTimes,9,BODY,"In the present work, The adsorption of 2-chlorophenoland 2,4-dichlorophenol by MCM-48 ordered meso-porousfunctionalized MCM-48(MCM-48/TMSPA) and tetraethylenepentamine func-tionalized MCM-48 (MCM-48/TEPA) materials wasthestudied. Many of the factors that greatly affectadsorption process were studied and optimized such asthe mass of adsorbent, analyte concentration, pH ofthe solution and contacttime. The obtained resultsshowed that the adsorption capacity of the adsorbentsvaried in the order MCM-48/TMSPA",
s9,199,719,8,5936,6194,306,271,238,BhrlsvAdvPSMP4,9,BODY,[,
s9,199,720,8,5936,6194,306,271,238,NswnfcAdvPTimes,9,BODY,MCM-48/TEPA,
s9,199,721,8,5936,6194,306,271,238,BhrlsvAdvPSMP4,9,BODY,[,
s9,199,722,8,5936,6194,306,271,238,NswnfcAdvPTimes,9,BODY,"MCM-48. The adsorption capacity of chlor-ophenols by mesoporous silica was enhanced throughfunctionalization with amine groups. This may bebecause ofthe hydrophobicity created by aminegroup. It is also surmised that the chlorophenols areweak acids and there are acid and alkaline interactionsamong amine groups of adsorbent and chlorophenols.Langmuir, Freundlich isotherm models are employedfor modeling the adsorption behaviors of chlorophe-nols adsorption. Itis observed that Freundlich iso-therm is found to be the more suitable and appropriate",
s9,200,723,8,5936,6350,51,28,238,NhpcyvAdvPTimesB,8,FI,Fig. 10,
s9,200,724,8,5936,6350,51,28,238,NswnfcAdvPTimes,8,FI,"Pseudo-ﬁrst-order kinetics plots for the removal of 2,4-DCPhby MCM-48/TEPA and MCM-48/TMSPA adsorbents (adsorbentdosage",
s9,200,725,8,5936,6350,51,28,238,WvjywcAdvTir_symb,8,BODY,=,
s9,200,726,8,5936,6350,51,28,238,NswnfcAdvPTimes,8,BODY,0.4 g L,
s9,200,727,8,5936,6350,51,28,238,WvjywcAdvTir_symb,5,BODY,-,
s9,200,728,8,5936,6350,51,28,238,NswnfcAdvPTimes,5,BODY,1,
s9,200,729,8,5936,6350,51,28,238,NswnfcAdvPTimes,8,BODY,", contact time",
s9,200,730,8,5936,6350,51,28,238,WvjywcAdvTir_symb,8,BODY,=,
s9,200,731,8,5936,6350,51,28,238,NswnfcAdvPTimes,8,BODY,3 h),
s9,201,732,8,5936,6411,52,24,6,HymvjrAdvPTimesI,9,BODY,tq,
s9,201,733,8,5936,6411,52,24,6,HymvjrAdvPTimesI,6,BODY,t,
s9,202,734,8,5936,6418,64,9,7,YwxgfhAdvP4C4E74,9,BODY,¼,
s9,203,735,8,5936,6411,76,25,18,NswnfcAdvPTimes,9,BODY,1,
s9,203,736,8,5936,6411,76,25,18,HymvjrAdvPTimesI,9,BODY,k,
s9,203,737,8,5936,6411,76,25,18,NswnfcAdvPTimes,6,BODY,2,
s9,203,738,8,5936,6411,76,25,18,HymvjrAdvPTimesI,9,BODY,q,
s9,203,739,8,5936,6411,76,25,18,NswnfcAdvPTimes,6,BODY,2e,
s9,204,740,8,5936,6418,99,9,15,YwxgfhAdvP4C4E74,9,BODY,þ ð,
s9,205,741,8,5936,6417,123,10,9,YwxgfhAdvP4C4E74,9,BODY,Þ,
s9,205,742,8,5936,6417,123,10,9,HymvjrAdvPTimesI,9,BODY,t,
s9,205,743,8,5936,6417,123,10,9,HdmxspAdvP4C4E51,9,BODY,;,
s9,206,744,8,5936,6411,115,24,8,NswnfcAdvPTimes,9,BODY,1,
s9,206,745,8,5936,6411,115,24,8,HymvjrAdvPTimesI,9,BODY,q,
s9,206,746,8,5936,6411,115,24,8,NswnfcAdvPTimes,6,BODY,e,
s9,207,747,8,5936,6418,276,10,12,YwxgfhAdvP4C4E74,9,BODY,ð,
s9,207,748,8,5936,6418,276,10,12,NswnfcAdvPTimes,9,BODY,6,
s9,207,749,8,5936,6418,276,10,12,YwxgfhAdvP4C4E74,9,BODY,Þ,
s9,208,750,8,5936,6443,51,23,238,NswnfcAdvPTimes,9,BODY,where,
s9,208,751,8,5936,6443,51,23,238,HymvjrAdvPTimesI,9,BODY,k,
s9,208,752,8,5936,6443,51,23,238,NswnfcAdvPTimes,6,BODY,2,
s9,208,753,8,5936,6443,51,23,238,NswnfcAdvPTimes,9,BODY,is the rate constant of pseudo-second-orderadsorption [g(mg min),
s9,208,754,8,5936,6443,51,23,238,WvjywcAdvTir_symb,6,BODY,-,
s9,208,755,8,5936,6443,51,23,238,NswnfcAdvPTimes,6,BODY,1,
s9,208,756,8,5936,6443,51,23,238,NswnfcAdvPTimes,9,BODY,]. The plots of (,
s9,208,757,8,5936,6443,51,23,238,HymvjrAdvPTimesI,9,BODY,t,
s9,208,758,8,5936,6443,51,23,238,NswnfcAdvPTimes,9,BODY,/,
s9,208,759,8,5936,6443,51,23,238,HymvjrAdvPTimesI,9,BODY,q,
s9,208,760,8,5936,6443,51,23,238,HymvjrAdvPTimesI,6,BODY,t,
s9,208,761,8,5936,6443,51,23,238,NswnfcAdvPTimes,9,BODY,) versus,
s9,208,762,8,5936,6443,51,23,238,HymvjrAdvPTimesI,9,BODY,t,
s9,208,763,8,5936,6443,51,23,238,NswnfcAdvPTimes,9,BODY,for,
s9,209,764,8,5936,6498,51,18,493,NhpcyvAdvPTimesB,8,TA,Table 3,
s9,209,765,8,5936,6498,51,18,493,NswnfcAdvPTimes,8,TA,"Pseudo-ﬁrst-order and pseudo-second-order constants for the removal 2-CPh and 2,4-DCPh by MCM-48/TEPA and MCM-48/TMSPAadsorbents",
s9,210,766,8,5936,6524,51,8,34,NswnfcAdvPTimes,8,BODY,Adsorbate,
s9,211,767,8,5936,6524,104,8,74,NswnfcAdvPTimes,8,BODY,Adsorbent (500 ppm),
s9,212,768,8,5936,6524,237,8,95,NswnfcAdvPTimes,8,BODY,Pseudo-ﬁrst-order constants,
s9,213,769,8,5936,6524,400,8,105,NswnfcAdvPTimes,8,BODY,Pseudo-second-order constants,
s9,214,770,8,5936,6541,186,18,31,HymvjrAdvPTimesI,8,BODY,q,
s9,214,771,8,5936,6541,186,18,31,NswnfcAdvPTimes,5,BODY,"e, exp",
s9,214,772,8,5936,6541,186,18,31,NswnfcAdvPTimes,8,BODY,(mg g,
s9,214,773,8,5936,6541,186,18,31,WvjywcAdvTir_symb,5,BODY,-,
s9,214,774,8,5936,6541,186,18,31,NswnfcAdvPTimes,5,BODY,1,
s9,214,775,8,5936,6541,186,18,31,NswnfcAdvPTimes,8,BODY,),
s9,215,776,8,5936,6541,237,18,31,HymvjrAdvPTimesI,8,BODY,q,
s9,215,777,8,5936,6541,237,18,31,NswnfcAdvPTimes,5,BODY,"e, cal",
s9,215,778,8,5936,6541,237,18,31,NswnfcAdvPTimes,8,BODY,(mg g,
s9,215,779,8,5936,6541,237,18,31,WvjywcAdvTir_symb,5,BODY,-,
